,analysis_sample_rate,danceability,duration
2388,22050,0.0,302.94159
2389,22050,0.0,109.00853
2390,22050,0.0,207.67302
2391,22050,0.0,167.54893
2392,22050,0.0,166.39955
2393,22050,0.0,184.86812
2394,22050,0.0,474.61832
2395,22050,0.0,384.15628
2396,22050,0.0,234.60526
2397,22050,0.0,183.35302
2398,22050,0.0,398.0273
2399,22050,0.0,211.33016
2400,22050,0.0,211.69587
2401,22050,0.0,352.88771
2402,22050,0.0,135.78404
2403,22050,0.0,246.72608
2404,22050,0.0,176.69179
2405,22050,0.0,236.45995
2406,22050,0.0,150.36036
2407,22050,0.0,205.11302
2408,22050,0.0,226.5073
2409,22050,0.0,168.85506
2410,22050,0.0,177.94567
2411,22050,0.0,156.47302
2412,22050,0.0,294.00771
2413,22050,0.0,322.53342
2414,22050,0.0,265.82159
2415,22050,0.0,177.18812
2416,22050,0.0,211.66975
2417,22050,0.0,231.00036
2418,22050,0.0,240.22159
2419,22050,0.0,218.8273
2420,22050,0.0,203.12771
2421,22050,0.0,271.62077
2422,22050,0.0,142.99383
2423,22050,0.0,142.94159
2424,22050,0.0,188.99546
2425,22050,0.0,202.78812
2426,22050,0.0,221.23057
2427,22050,0.0,139.88526
2428,22050,0.0,174.70649
2429,22050,0.0,172.48608
2430,22050,0.0,210.49424
2431,22050,0.0,285.04771
2432,22050,0.0,281.46893
2433,22050,0.0,159.60771
2434,22050,0.0,310.83057
2435,22050,0.0,590.15791
2436,22050,0.0,219.74159
2437,22050,0.0,126.82404
2438,22050,0.0,198.922
2439,22050,0.0,248.37179
2440,22050,0.0,384.57424
2441,22050,0.0,101.85098
2442,22050,0.0,231.18322
2443,22050,0.0,280.58077
2444,22050,0.0,391.00036
2445,22050,0.0,281.93914
2446,22050,0.0,1071.882
2447,22050,0.0,285.46567
2448,22050,0.0,371.04281
2449,22050,0.0,527.98649
2450,22050,0.0,247.77098
2451,22050,0.0,433.97179
2452,22050,0.0,149.99465
2453,22050,0.0,273.99791
2454,22050,0.0,153.25995
2455,22050,0.0,162.82077
2456,22050,0.0,312.842
2457,22050,0.0,418.53342
2458,22050,0.0,150.04689
2459,22050,0.0,63.52934
2460,22050,0.0,214.72608
2461,22050,0.0,216.39791
2462,22050,0.0,214.282
2463,22050,0.0,228.10077
2464,22050,0.0,413.49179
2465,22050,0.0,134.05995
2466,22050,0.0,392.56771
2467,22050,0.0,128.62649
2468,22050,0.0,258.35057
2469,22050,0.0,237.87057
2470,22050,0.0,394.86649
2471,22050,0.0,238.65424
2472,22050,0.0,200.09751
2473,22050,0.0,249.62567
2474,22050,0.0,249.93914
2475,22050,0.0,168.25424
2476,22050,0.0,295.20934
2477,22050,0.0,213.68118
2478,22050,0.0,172.30322
2479,22050,0.0,113.21424
2480,22050,0.0,214.20363
2481,22050,0.0,307.61751
2482,22050,0.0,253.93587
2483,22050,0.0,135.13098
2484,22050,0.0,221.3873
2485,22050,0.0,152.34567
2486,22050,0.0,274.41587
2487,22050,0.0,167.18322
2488,22050,0.0,177.31873
2489,22050,0.0,257.64526
2490,22050,0.0,209.47546
2491,22050,0.0,158.1971
2492,22050,0.0,124.83873
2493,22050,0.0,256.39138
2494,22050,0.0,223.60771
2495,22050,0.0,242.96444
2496,22050,0.0,232.25424
2497,22050,0.0,173.87057
2498,22050,0.0,167.13098
2499,22050,0.0,496.63955
2500,22050,0.0,289.2273
2501,22050,0.0,223.89506
2502,22050,0.0,142.81098
2503,22050,0.0,140.43383
2504,22050,0.0,205.06077
2505,22050,0.0,251.66322
2506,22050,0.0,459.93751
2507,22050,0.0,170.81424
2508,22050,0.0,305.05751
2509,22050,0.0,184.39791
2510,22050,0.0,329.03791
2511,22050,0.0,231.00036
2512,22050,0.0,179.30404
2513,22050,0.0,214.30812
2514,22050,0.0,326.60853
2515,22050,0.0,187.14077
2516,22050,0.0,175.98649
2517,22050,0.0,379.19302
2518,22050,0.0,181.91628
2519,22050,0.0,212.89751
2520,22050,0.0,147.30404
2521,22050,0.0,365.76608
2522,22050,0.0,335.22893
2523,22050,0.0,320.44363
2524,22050,0.0,243.53914
2525,22050,0.0,249.49506
2526,22050,0.0,263.00036
2527,22050,0.0,555.54567
2528,22050,0.0,232.202
2529,22050,0.0,533.89016
2530,22050,0.0,258.92526
2531,22050,0.0,695.03955
2532,22050,0.0,269.84444
2533,22050,0.0,200.88118
2534,22050,0.0,205.29587
2535,22050,0.0,250.27873
2536,22050,0.0,488.17587
2537,22050,0.0,266.65751
2538,22050,0.0,122.27873
2539,22050,0.0,344.73751
2540,22050,0.0,227.81342
2541,22050,0.0,376.89424
2542,22050,0.0,253.64853
2543,22050,0.0,484.62322
2544,22050,0.0,449.74975
2545,22050,0.0,254.1971
2546,22050,0.0,289.07057
2547,22050,0.0,261.04118
2548,22050,0.0,168.25424
2549,22050,0.0,165.8771
2550,22050,0.0,156.96934
2551,22050,0.0,416.70485
2552,22050,0.0,153.25995
2553,22050,0.0,278.54322
2554,22050,0.0,421.48526
2555,22050,0.0,212.16608
2556,22050,0.0,151.09179
2557,22050,0.0,200.04526
2558,22050,0.0,174.602
2559,22050,0.0,263.18322
2560,22050,0.0,214.83057
2561,22050,0.0,176.09098
2562,22050,0.0,197.09342
2563,22050,0.0,196.93669
2564,22050,0.0,243.51302
2565,22050,0.0,173.50485
2566,22050,0.0,299.80689
2567,22050,0.0,171.59791
2568,22050,0.0,261.74649
2569,22050,0.0,263.33995
2570,22050,0.0,299.98975
2571,22050,0.0,178.88608
2572,22050,0.0,284.60363
2573,22050,0.0,166.26893
2574,22050,0.0,218.20036
2575,22050,0.0,260.23138
2576,22050,0.0,299.36281
2577,22050,0.0,123.66322
2578,22050,0.0,113.00526
2579,22050,0.0,276.58404
2580,22050,0.0,214.09914
2581,22050,0.0,287.52934
2582,22050,0.0,249.49506
2583,22050,0.0,471.43138
2584,22050,0.0,224.10404
2585,22050,0.0,286.53669
2586,22050,0.0,222.64118
2587,22050,0.0,236.35546
2588,22050,0.0,169.63873
2589,22050,0.0,311.90159
2590,22050,0.0,172.17261
2591,22050,0.0,209.60608
2592,22050,0.0,212.84526
2593,22050,0.0,239.22893
2594,22050,0.0,257.61914
2595,22050,0.0,121.73016
2596,22050,0.0,219.16689
2597,22050,0.0,152.58077
2598,22050,0.0,140.7473
2599,22050,0.0,83.12118
2600,22050,0.0,37.77261
2601,22050,0.0,141.84444
2602,22050,0.0,201.92608
2603,22050,0.0,521.56036
2604,22050,0.0,219.24526
2605,22050,0.0,186.51383
2606,22050,0.0,428.72118
2607,22050,0.0,187.0624
2608,22050,0.0,184.5024
2609,22050,0.0,283.16689
2610,22050,0.0,219.95057
2611,22050,0.0,193.51465
2612,22050,0.0,174.68036
2613,22050,0.0,174.602
2614,22050,0.0,232.75057
2615,22050,0.0,202.94485
2616,22050,0.0,158.58893
2617,22050,0.0,292.04853
2618,22050,0.0,213.02812
2619,22050,0.0,131.34322
2620,22050,0.0,97.98485
2621,22050,0.0,219.01016
2622,22050,0.0,95.11138
2623,22050,0.0,346.8273
2624,22050,0.0,188.02893
2625,22050,0.0,132.85832
2626,22050,0.0,143.882
2627,22050,0.0,278.90893
2628,22050,0.0,219.8722
2629,22050,0.0,516.62322
2630,22050,0.0,247.14404
2631,22050,0.0,637.43955
2632,22050,0.0,272.14322
2633,22050,0.0,218.27873
2634,22050,0.0,247.48363
2635,22050,0.0,297.58649
2636,22050,0.0,222.98077
2637,22050,0.0,207.04608
2638,22050,0.0,177.52771
2639,22050,0.0,230.5824
2640,22050,0.0,259.18649
2641,22050,0.0,134.89587
2642,22050,0.0,298.10893
2643,22050,0.0,411.97669
2644,22050,0.0,169.66485
2645,22050,0.0,258.2722
2646,22050,0.0,277.28934
2647,22050,0.0,213.02812
2648,22050,0.0,99.99628
2649,22050,0.0,693.57669
2650,22050,0.0,178.15465
2651,22050,0.0,246.20363
2652,22050,0.0,161.59302
2653,22050,0.0,242.78159
2654,22050,0.0,198.73914
2655,22050,0.0,225.07057
2656,22050,0.0,222.79791
2657,22050,0.0,151.58812
2658,22050,0.0,247.97995
2659,22050,0.0,30.01424
2660,22050,0.0,220.47302
2661,22050,0.0,223.05914
2662,22050,0.0,233.482
2663,22050,0.0,240.01261
2664,22050,0.0,207.12444
2665,22050,0.0,249.23383
2666,22050,0.0,129.59302
2667,22050,0.0,234.78812
2668,22050,0.0,344.842
2669,22050,0.0,71.31383
2670,22050,0.0,243.43465
2671,22050,0.0,168.56771
2672,22050,0.0,177.24036
2673,22050,0.0,206.81098
2674,22050,0.0,152.13669
2675,22050,0.0,363.38893
2676,22050,0.0,369.26649
2677,22050,0.0,167.33995
2678,22050,0.0,218.72281
2679,22050,0.0,238.96771
2680,22050,0.0,183.87546
2681,22050,0.0,270.36689
2682,22050,0.0,128.33914
2683,22050,0.0,422.16444
2684,22050,0.0,123.66322
2685,22050,0.0,194.5073
2686,22050,0.0,181.26322
2687,22050,0.0,179.64363
2688,22050,0.0,180.92363
2689,22050,0.0,196.75383
2690,22050,0.0,220.81261
2691,22050,0.0,215.71873
2692,22050,0.0,141.81832
2693,22050,0.0,266.4224
2694,22050,0.0,268.32934
2695,22050,0.0,371.1473
2696,22050,0.0,209.55383
2697,22050,0.0,325.14567
2698,22050,0.0,114.52036
2699,22050,0.0,92.23791
2700,22050,0.0,209.44934
2701,22050,0.0,245.62893
2702,22050,0.0,247.58812
2703,22050,0.0,153.44281
2704,22050,0.0,353.95873
2705,22050,0.0,189.36118
2706,22050,0.0,285.85751
2707,22050,0.0,91.19302
2708,22050,0.0,37.82485
2709,22050,0.0,319.97342
2710,22050,0.0,216.5024
2711,22050,0.0,517.642
2712,22050,0.0,212.61016
2713,22050,0.0,210.88608
2714,22050,0.0,166.26893
2715,22050,0.0,264.51546
2716,22050,0.0,251.37587
2717,22050,0.0,221.54404
2718,22050,0.0,268.53832
2719,22050,0.0,171.15383
2720,22050,0.0,149.34159
2721,22050,0.0,165.72036
2722,22050,0.0,168.4371
2723,22050,0.0,378.04363
2724,22050,0.0,193.74975
2725,22050,0.0,135.8624
2726,22050,0.0,277.21098
2727,22050,0.0,126.06649
2728,22050,0.0,249.36444
2729,22050,0.0,256.93995
2730,22050,0.0,259.16036
2731,22050,0.0,289.30567
2732,22050,0.0,292.98893
2733,22050,0.0,105.42975
2734,22050,0.0,184.08444
2735,22050,0.0,215.562
2736,22050,0.0,555.54567
2737,22050,0.0,72.77669
2738,22050,0.0,107.93751
2739,22050,0.0,288.60036
2740,22050,0.0,159.16363
2741,22050,0.0,177.13587
2742,22050,0.0,254.1971
2743,22050,0.0,230.63465
2744,22050,0.0,77.11302
2745,22050,0.0,243.9571
2746,22050,0.0,295.96689
2747,22050,0.0,140.64281
2748,22050,0.0,162.40281
2749,22050,0.0,268.87791
2750,22050,0.0,374.17751
2751,22050,0.0,145.99791
2752,22050,0.0,212.92363
2753,22050,0.0,236.35546
2754,22050,0.0,244.29669
2755,22050,0.0,124.96934
2756,22050,0.0,339.90485
2757,22050,0.0,218.67057
2758,22050,0.0,151.40526
2759,22050,0.0,175.49016
2760,22050,0.0,237.87057
2761,22050,0.0,244.55791
2762,22050,0.0,166.47791
2763,22050,0.0,275.30404
2764,22050,0.0,180.55791
2765,22050,0.0,288.33914
2766,22050,0.0,259.39546
2767,22050,0.0,167.49669
2768,22050,0.0,238.86322
2769,22050,0.0,250.04363
2770,22050,0.0,182.12526
2771,22050,0.0,239.56853
2772,22050,0.0,286.17098
2773,22050,0.0,265.01179
2774,22050,0.0,167.3922
2775,22050,0.0,154.61832
2776,22050,0.0,208.1171
2777,22050,0.0,164.93669
2778,22050,0.0,235.20608
2779,22050,0.0,257.14893
2780,22050,0.0,155.01016
2781,22050,0.0,152.13669
2782,22050,0.0,504.94649
2783,22050,0.0,224.36526
2784,22050,0.0,331.33669
2785,22050,0.0,178.54649
2786,22050,0.0,229.11955
2787,22050,0.0,424.9073
2788,22050,0.0,306.05016
2789,22050,0.0,512.91383
2790,22050,0.0,259.5522
2791,22050,0.0,229.95546
2792,22050,0.0,182.04689
2793,22050,0.0,451.02975
2794,22050,0.0,147.22567
2795,22050,0.0,244.63628
2796,22050,0.0,211.69587
2797,22050,0.0,248.52853
2798,22050,0.0,216.78975
2799,22050,0.0,164.07465
2800,22050,0.0,199.05261
2801,22050,0.0,160.9922
2802,22050,0.0,307.59138
2803,22050,0.0,509.33506
2804,22050,0.0,232.9073
2805,22050,0.0,187.0624
2806,22050,0.0,238.81098
2807,22050,0.0,247.7971
2808,22050,0.0,219.0624
2809,22050,0.0,314.90567
2810,22050,0.0,181.26322
2811,22050,0.0,342.43873
2812,22050,0.0,188.36853
2813,22050,0.0,155.97669
2814,22050,0.0,246.49098
2815,22050,0.0,223.7122
2816,22050,0.0,190.51057
2817,22050,0.0,158.95465
2818,22050,0.0,301.84444
2819,22050,0.0,278.64771
2820,22050,0.0,281.57342
2821,22050,0.0,308.4273
2822,22050,0.0,300.93016
2823,22050,0.0,181.86404
2824,22050,0.0,150.09914
2825,22050,0.0,260.38812
2826,22050,0.0,283.6371
2827,22050,0.0,239.5424
2828,22050,0.0,253.04771
2829,22050,0.0,398.15791
2830,22050,0.0,180.13995
2831,22050,0.0,221.17832
2832,22050,0.0,234.16118
2833,22050,0.0,193.82812
2834,22050,0.0,237.7922
2835,22050,0.0,230.71302
2836,22050,0.0,468.06159
2837,22050,0.0,288.20853
2838,22050,0.0,288.70485
2839,22050,0.0,173.08689
2840,22050,0.0,417.12281
2841,22050,0.0,292.25751
2842,22050,0.0,267.36281
2843,22050,0.0,351.29424
2844,22050,0.0,175.35955
2845,22050,0.0,131.81342
2846,22050,0.0,305.94567
2847,22050,0.0,333.34812
2848,22050,0.0,50.99057
2849,22050,0.0,178.442
2850,22050,0.0,187.42812
2851,22050,0.0,221.90975
2852,22050,0.0,254.40608
2853,22050,0.0,201.61261
2854,22050,0.0,279.24853
2855,22050,0.0,260.91057
2856,22050,0.0,125.07383
2857,22050,0.0,351.65995
2858,22050,0.0,267.65016
2859,22050,0.0,145.34485
2860,22050,0.0,225.41016
2861,22050,0.0,276.87138
2862,22050,0.0,46.00118
2863,22050,0.0,171.31057
2864,22050,0.0,240.22159
2865,22050,0.0,159.76444
2866,22050,0.0,28.96934
2867,22050,0.0,290.69016
2868,22050,0.0,374.30812
2869,22050,0.0,431.51628
2870,22050,0.0,371.25179
2871,22050,0.0,240.09098
2872,22050,0.0,185.93914
2873,22050,0.0,173.73995
2874,22050,0.0,149.41995
2875,22050,0.0,240.22159
2876,22050,0.0,183.53587
2877,22050,0.0,379.11465
2878,22050,0.0,58.40934
2879,22050,0.0,310.77832
2880,22050,0.0,144.40444
2881,22050,0.0,234.68363
2882,22050,0.0,206.13179
2883,22050,0.0,235.62404
2884,22050,0.0,27.68934
2885,22050,0.0,135.83628
2886,22050,0.0,185.7824
2887,22050,0.0,190.14485
2888,22050,0.0,186.46159
2889,22050,0.0,259.3171
2890,22050,0.0,124.39465
2891,22050,0.0,350.22322
2892,22050,0.0,125.98812
2893,22050,0.0,336.19546
2894,22050,0.0,126.04036
2895,22050,0.0,115.04281
2896,22050,0.0,1280.522
2897,22050,0.0,185.44281
2898,22050,0.0,177.99791
2899,22050,0.0,205.89669
2900,22050,0.0,240.3522
2901,22050,0.0,227.00363
2902,22050,0.0,281.12934
2903,22050,0.0,233.45587
2904,22050,0.0,87.64036
2905,22050,0.0,191.9473
2906,22050,0.0,204.32934
2907,22050,0.0,456.82893
2908,22050,0.0,286.27546
2909,22050,0.0,176.37832
2910,22050,0.0,58.30485
2911,22050,0.0,121.75628
2912,22050,0.0,438.88281
2913,22050,0.0,254.17098
2914,22050,0.0,219.58485
2915,22050,0.0,28.83873
2916,22050,0.0,207.49016
2917,22050,0.0,287.05914
2918,22050,0.0,229.66812
2919,22050,0.0,312.58077
2920,22050,0.0,173.71383
2921,22050,0.0,215.03955
2922,22050,0.0,236.19873
2923,22050,0.0,194.19383
2924,22050,0.0,84.1922
2925,22050,0.0,179.48689
2926,22050,0.0,155.24526
2927,22050,0.0,63.58159
2928,22050,0.0,233.37751
2929,22050,0.0,230.5824
2930,22050,0.0,220.1073
2931,22050,0.0,348.08118
2932,22050,0.0,248.11057
2933,22050,0.0,220.3424
2934,22050,0.0,232.202
2935,22050,0.0,240.45669
2936,22050,0.0,217.99138
2937,22050,0.0,159.65995
2938,22050,0.0,162.19383
2939,22050,0.0,134.60853
2940,22050,0.0,498.80771
2941,22050,0.0,167.3922
2942,22050,0.0,143.35955
2943,22050,0.0,167.99302
2944,22050,0.0,200.82893
2945,22050,0.0,228.72771
2946,22050,0.0,277.10649
2947,22050,0.0,221.20444
2948,22050,0.0,190.04036
2949,22050,0.0,1204.29669
2950,22050,0.0,435.69587
2951,22050,0.0,369.52771
2952,22050,0.0,138.60526
2953,22050,0.0,231.78404
2954,22050,0.0,171.20608
2955,22050,0.0,138.10893
2956,22050,0.0,348.99546
2957,22050,0.0,488.25424
2958,22050,0.0,364.53832
2959,22050,0.0,190.06649
2960,22050,0.0,246.54322
2961,22050,0.0,140.87791
2962,22050,0.0,226.0371
2963,22050,0.0,92.76036
2964,22050,0.0,210.1024
2965,22050,0.0,251.61098
2966,22050,0.0,465.47546
2967,22050,0.0,271.77751
2968,22050,0.0,204.14649
2969,22050,0.0,203.31057
2970,22050,0.0,309.91628
2971,22050,0.0,355.63057
2972,22050,0.0,260.5971
2973,22050,0.0,218.06975
2974,22050,0.0,212.53179
2975,22050,0.0,130.06322
2976,22050,0.0,222.64118
2977,22050,0.0,262.47791
2978,22050,0.0,288.49587
2979,22050,0.0,246.46485
2980,22050,0.0,199.99302
2981,22050,0.0,216.842
2982,22050,0.0,252.99546
2983,22050,0.0,312.99873
2984,22050,0.0,279.35302
2985,22050,0.0,255.03302
2986,22050,0.0,163.63057
2987,22050,0.0,148.74077
2988,22050,0.0,259.3171
2989,22050,0.0,580.70159
2990,22050,0.0,78.0273
2991,22050,0.0,218.90567
2992,22050,0.0,163.10812
2993,22050,0.0,322.21995
2994,22050,0.0,532.27057
2995,22050,0.0,152.94649
2996,22050,0.0,85.9424
2997,22050,0.0,279.97995
2998,22050,0.0,116.92363
2999,22050,0.0,204.77342
3000,22050,0.0,135.8624
3001,22050,0.0,146.33751
3002,22050,0.0,208.95302
3003,22050,0.0,283.48036
3004,22050,0.0,393.63873
3005,22050,0.0,625.78893
3006,22050,0.0,229.66812
3007,22050,0.0,197.79873
3008,22050,0.0,189.17832
3009,22050,0.0,310.12526
3010,22050,0.0,146.9122
3011,22050,0.0,221.80526
3012,22050,0.0,176.90077
3013,22050,0.0,123.68934
3014,22050,0.0,171.85914
3015,22050,0.0,182.15138
3016,22050,0.0,191.99955
3017,22050,0.0,230.05995
3018,22050,0.0,211.59138
3019,22050,0.0,293.27628
3020,22050,0.0,140.2771
3021,22050,0.0,486.97424
3022,22050,0.0,118.33424
3023,22050,0.0,298.1873
3024,22050,0.0,228.10077
3025,22050,0.0,265.53424
3026,22050,0.0,87.58812
3027,22050,0.0,211.25179
3028,22050,0.0,268.43383
3029,22050,0.0,291.29098
3030,22050,0.0,236.2771
3031,22050,0.0,176.97914
3032,22050,0.0,302.2624
3033,22050,0.0,163.21261
3034,22050,0.0,235.12771
3035,22050,0.0,274.46812
3036,22050,0.0,304.16934
3037,22050,0.0,235.7024
3038,22050,0.0,257.30567
3039,22050,0.0,172.72118
3040,22050,0.0,226.11546
3041,22050,0.0,239.12444
3042,22050,0.0,293.92934
3043,22050,0.0,79.64689
3044,22050,0.0,181.39383
3045,22050,0.0,196.5971
3046,22050,0.0,168.51546
3047,22050,0.0,122.40934
3048,22050,0.0,287.50322
3049,22050,0.0,208.50893
3050,22050,0.0,159.76444
3051,22050,0.0,294.47791
3052,22050,0.0,168.33261
3053,22050,0.0,221.09995
3054,22050,0.0,194.53342
3055,22050,0.0,145.8673
3056,22050,0.0,384.67873
3057,22050,0.0,208.84853
3058,22050,0.0,258.29832
3059,22050,0.0,258.16771
3060,22050,0.0,401.24036
3061,22050,0.0,158.1971
3062,22050,0.0,191.63383
3063,22050,0.0,207.35955
3064,22050,0.0,376.16281
3065,22050,0.0,283.79383
3066,22050,0.0,260.51873
3067,22050,0.0,45.87057
3068,22050,0.0,189.70077
3069,22050,0.0,192.15628
3070,22050,0.0,251.08853
3071,22050,0.0,253.23057
3072,22050,0.0,355.5522
3073,22050,0.0,316.81261
3074,22050,0.0,288.02567
3075,22050,0.0,390.63465
3076,22050,0.0,237.19138
3077,22050,0.0,161.20118
3078,22050,0.0,209.6322
3079,22050,0.0,138.762
3080,22050,0.0,195.42159
3081,22050,0.0,177.44934
3082,22050,0.0,375.03955
3083,22050,0.0,165.45914
3084,22050,0.0,272.97914
3085,22050,0.0,281.05098
3086,22050,0.0,240.79628
3087,22050,0.0,222.40608
3088,22050,0.0,253.85751
3089,22050,0.0,247.97995
3090,22050,0.0,194.24608
3091,22050,0.0,482.21995
3092,22050,0.0,177.6322
3093,22050,0.0,183.97995
3094,22050,0.0,145.3971
3095,22050,0.0,167.00036
3096,22050,0.0,141.19138
3097,22050,0.0,229.58975
3098,22050,0.0,180.08771
3099,22050,0.0,295.1571
3100,22050,0.0,219.01016
3101,22050,0.0,424.82893
3102,22050,0.0,461.71383
3103,22050,0.0,235.15383
3104,22050,0.0,216.39791
3105,22050,0.0,264.09751
3106,22050,0.0,349.80526
3107,22050,0.0,121.25995
3108,22050,0.0,59.03628
3109,22050,0.0,472.39791
3110,22050,0.0,265.32526
3111,22050,0.0,277.41995
3112,22050,0.0,228.46649
3113,22050,0.0,183.27465
3114,22050,0.0,180.45342
3115,22050,0.0,231.18322
3116,22050,0.0,186.64444
3117,22050,0.0,274.85995
3118,22050,0.0,208.03873
3119,22050,0.0,224.62649
3120,22050,0.0,170.1873
3121,22050,0.0,770.35057
3122,22050,0.0,180.61016
3123,22050,0.0,179.56526
3124,22050,0.0,425.16853
3125,22050,0.0,132.44036
3126,22050,0.0,313.7824
3127,22050,0.0,231.10485
3128,22050,0.0,141.84444
3129,22050,0.0,199.44444
3130,22050,0.0,170.4224
3131,22050,0.0,168.30649
3132,22050,0.0,340.53179
3133,22050,0.0,214.5171
3134,22050,0.0,233.42975
3135,22050,0.0,156.62975
3136,22050,0.0,225.95873
3137,22050,0.0,247.24853
3138,22050,0.0,158.27546
3139,22050,0.0,371.87873
3140,22050,0.0,194.29832
3141,22050,0.0,217.20771
3142,22050,0.0,239.80363
3143,22050,0.0,209.47546
3144,22050,0.0,231.10485
3145,22050,0.0,337.162
3146,22050,0.0,155.37587
3147,22050,0.0,122.17424
3148,22050,0.0,225.59302
3149,22050,0.0,181.57669
3150,22050,0.0,125.02159
3151,22050,0.0,320.70485
3152,22050,0.0,381.23057
3153,22050,0.0,229.642
3154,22050,0.0,358.89587
3155,22050,0.0,202.13506
3156,22050,0.0,232.64608
3157,22050,0.0,150.59546
3158,22050,0.0,223.45098
3159,22050,0.0,116.37506
3160,22050,0.0,98.32444
3161,22050,0.0,157.962
3162,22050,0.0,271.3073
3163,22050,0.0,78.21016
3164,22050,0.0,89.23383
3165,22050,0.0,204.9824
3166,22050,0.0,380.08118
3167,22050,0.0,276.50567
3168,22050,0.0,310.54322
3169,22050,0.0,163.47383
3170,22050,0.0,145.55383
3171,22050,0.0,178.75546
3172,22050,0.0,256.20853
3173,22050,0.0,286.58893
3174,22050,0.0,203.04934
3175,22050,0.0,182.36036
3176,22050,0.0,324.23138
3177,22050,0.0,180.40118
3178,22050,0.0,98.76853
3179,22050,0.0,311.27465
3180,22050,0.0,100.67546
3181,22050,0.0,238.15791
3182,22050,0.0,150.9873
3183,22050,0.0,186.20036
3184,22050,0.0,126.53669
3185,22050,0.0,216.81587
3186,22050,0.0,228.30975
3187,22050,0.0,207.28118
3188,22050,0.0,237.21751
3189,22050,0.0,310.9873
3190,22050,0.0,199.8624
3191,22050,0.0,221.90975
3192,22050,0.0,253.90975
3193,22050,0.0,266.50077
3194,22050,0.0,151.17016
3195,22050,0.0,389.25016
3196,22050,0.0,157.72689
3197,22050,0.0,209.94567
3198,22050,0.0,483.39546
3199,22050,0.0,600.11057
3200,22050,0.0,230.00771
3201,22050,0.0,280.86812
3202,22050,0.0,344.68526
3203,22050,0.0,231.75791
3204,22050,0.0,264.41098
3205,22050,0.0,140.38159
3206,22050,0.0,565.96853
3207,22050,0.0,44.93016
3208,22050,0.0,170.81424
3209,22050,0.0,330.73587
3210,22050,0.0,371.33016
3211,22050,0.0,251.97669
3212,22050,0.0,220.36853
3213,22050,0.0,485.14567
3214,22050,0.0,235.25832
3215,22050,0.0,210.02404
3216,22050,0.0,323.18649
3217,22050,0.0,314.17424
3218,22050,0.0,241.08363
3219,22050,0.0,172.01587
3220,22050,0.0,154.93179
3221,22050,0.0,319.84281
3222,22050,0.0,312.92036
3223,22050,0.0,199.96689
3224,22050,0.0,146.80771
3225,22050,0.0,324.80608
3226,22050,0.0,234.762
3227,22050,0.0,528.22159
3228,22050,0.0,241.162
3229,22050,0.0,120.99873
3230,22050,0.0,190.56281
3231,22050,0.0,24.34567
3232,22050,0.0,263.05261
3233,22050,0.0,268.61669
3234,22050,0.0,160.91383
3235,22050,0.0,291.10812
3236,22050,0.0,250.8273
3237,22050,0.0,323.60444
3238,22050,0.0,370.02404
3239,22050,0.0,130.71628
3240,22050,0.0,257.48853
3241,22050,0.0,356.25751
3242,22050,0.0,157.93587
3243,22050,0.0,77.00853
3244,22050,0.0,396.5122
3245,22050,0.0,265.58649
3246,22050,0.0,259.91791
3247,22050,0.0,269.26975
3248,22050,0.0,211.33016
3249,22050,0.0,68.49261
3250,22050,0.0,192.05179
3251,22050,0.0,210.52036
3252,22050,0.0,233.92608
3253,22050,0.0,53.78567
3254,22050,0.0,239.5424
3255,22050,0.0,129.69751
3256,22050,0.0,180.03546
3257,22050,0.0,220.49914
3258,22050,0.0,193.27955
3259,22050,0.0,185.93914
3260,22050,0.0,271.64689
3261,22050,0.0,239.0722
3262,22050,0.0,178.88608
3263,22050,0.0,231.73179
3264,22050,0.0,231.54893
3265,22050,0.0,277.18485
3266,22050,0.0,130.71628
3267,22050,0.0,231.33995
3268,22050,0.0,285.12608
3269,22050,0.0,253.07383
3270,22050,0.0,200.35873
3271,22050,0.0,57.39057
3272,22050,0.0,196.54485
3273,22050,0.0,214.17751
3274,22050,0.0,209.162
3275,22050,0.0,48.63955
3276,22050,0.0,268.9824
3277,22050,0.0,279.7971
3278,22050,0.0,203.72853
3279,22050,0.0,251.402
3280,22050,0.0,213.31546
3281,22050,0.0,235.17995
3282,22050,0.0,342.02077
3283,22050,0.0,45.50485
3284,22050,0.0,224.9922
3285,22050,0.0,261.8771
3286,22050,0.0,282.25261
3287,22050,0.0,227.34322
3288,22050,0.0,85.15873
3289,22050,0.0,327.73179
3290,22050,0.0,76.79955
3291,22050,0.0,278.30812
3292,22050,0.0,175.90812
3293,22050,0.0,287.55546
3294,22050,0.0,245.44608
3295,22050,0.0,228.38812
3296,22050,0.0,202.91873
3297,22050,0.0,371.19955
3298,22050,0.0,179.48689
3299,22050,0.0,223.50322
3300,22050,0.0,200.28036
3301,22050,0.0,159.76444
3302,22050,0.0,105.74322
3303,22050,0.0,119.7971
3304,22050,0.0,287.65995
3305,22050,0.0,194.48118
3306,22050,0.0,132.44036
3307,22050,0.0,47.51628
3308,22050,0.0,160.31302
3309,22050,0.0,253.51791
3310,22050,0.0,283.0624
3311,22050,0.0,130.76853
3312,22050,0.0,368.53506
3313,22050,0.0,242.28526
3314,22050,0.0,472.52853
3315,22050,0.0,154.30485
3316,22050,0.0,211.01669
3317,22050,0.0,253.70077
3318,22050,0.0,261.77261
3319,22050,0.0,228.93669
3320,22050,0.0,172.30322
